event_timestamp,user_id,ad_campaign_id,conversion_type
2024-04-14T23:50:37,165-320-4254,ad-188040,view_ad
2024-03-01T20:01:00,184-625-5697,ad-803357,click_ad
2024-03-06T13:06:40,706-986-2846,ad-465466,sign_up
2024-01-18T08:05:49,777-025-5184,ad-595544,view_content
2024-03-19T06:54:07,539-296-6961,ad-504041,click_ad
2024-01-09T02:54:30,254-909-4376,ad-867192,view_content
2024-01-20T01:06:17,742-735-0574,ad-096224,view_content
2024-01-28T01:44:06,459-816-7209,ad-122381,view_ad
2024-01-10T23:13:03,145-038-8036,ad-356331,view_ad
2024-02-17T21:47:51,591-380-4041,ad-272035,click_ad
2024-01-02T09:42:39,539-296-6961,ad-619085,view_ad
2024-04-01T19:37:55,605-926-9561,ad-472611,click_ad
2024-04-21T18:37:30,304-041-2731,ad-547690,view_ad
2024-03-12T02:52:38,432-206-1012,ad-949315,view_ad
2024-01-17T09:54:07,119-350-6295,ad-289684,view_ad
2024-01-26T21:23:31,144-990-1218,ad-868647,click_ad
2024-02-04T14:39:44,958-244-0653,ad-625678,view_ad
2024-04-21T15:03:15,485-318-9756,ad-168502,view_content
2024-04-23T23:28:39,521-651-5804,ad-770049,view_content
2024-01-04T23:55:25,773-635-1319,ad-333567,view_ad
2024-04-07T13:55:32,858-820-2795,ad-226043,view_ad
2024-02-25T10:38:23,057-512-9549,ad-604734,view_content
2024-03-04T04:53:46,227-377-3100,ad-800412,sign_up
2024-03-02T04:10:00,200-237-2632,ad-441060,view_content
2024-04-06T14:13:34,012-937-1641,ad-695627,view_content
2024-05-05T14:22:31,341-204-2663,ad-167686,view_ad
2024-02-12T04:24:55,022-901-0825,ad-801635,click_ad
2024-01-29T10:38:20,072-264-4313,ad-866594,view_content
2024-01-24T23:52:51,902-061-0862,ad-143253,view_ad
2024-03-27T04:06:20,526-137-1056,ad-863635,view_content
2024-01-21T18:08:06,875-746-1262,ad-361312,view_content
2024-03-02T08:06:34,245-697-6136,ad-666224,sign_up
2024-01-01T16:09:54,483-200-6543,ad-850490,view_content
2024-04-16T09:56:01,107-323-0454,ad-244731,click_ad
2024-01-15T07:08:28,384-243-6979,ad-860696,click_ad
2024-02-21T15:21:02,786-239-2046,ad-922905,click_ad
2024-03-10T13:18:05,239-019-3870,ad-873178,click_ad
2024-02-20T11:25:11,135-616-8144,ad-849620,click_ad
2024-04-18T11:11:28,961-305-6519,ad-454457,view_ad
2024-03-30T04:20:05,202-897-0446,ad-046785,view_ad
2024-03-16T10:12:32,403-100-5797,ad-110281,view_content
2024-01-21T23:48:56,446-957-7372,ad-468999,sign_up
2024-03-22T02:14:53,192-598-2318,ad-896411,view_content
2024-01-03T14:47:28,458-975-3481,ad-692626,view_ad
2024-05-07T06:58:57,920-543-0780,ad-049926,view_content
2024-01-14T19:26:06,467-494-3142,ad-750000,click_ad
2024-04-04T21:17:44,081-262-6221,ad-437839,view_ad
2024-02-01T12:46:41,192-598-2318,ad-180801,view_content
2024-03-05T15:51:46,466-641-6415,ad-408377,view_ad
2024-01-25T06:31:36,523-354-0413,ad-990368,view_content
2024-01-03T20:22:02,773-635-1319,ad-992372,sign_up
2024-02-26T05:21:49,617-503-0922,ad-549594,view_ad
2024-02-19T20:27:21,594-344-5560,ad-001783,view_content
2024-02-10T15:44:34,788-315-3323,ad-719240,click_ad
2024-02-12T18:38:30,926-984-0319,ad-148037,view_content
2024-01-21T09:21:59,884-241-3648,ad-783700,click_ad
2024-04-20T03:37:51,526-137-1056,ad-992050,view_ad
2024-03-22T18:44:37,624-579-2886,ad-756819,sign_up
2024-04-14T13:37:20,570-195-1448,ad-100114,click_ad
2024-04-08T23:25:34,036-548-0949,ad-937612,view_content
2024-01-21T09:08:56,341-204-2663,ad-020658,sign_up
2024-01-05T05:33:45,605-926-9561,ad-964334,sign_up
2024-04-09T05:57:02,917-667-9023,ad-943821,view_content
2024-04-30T19:25:00,020-667-2969,ad-984759,view_ad
2024-02-19T22:59:21,244-724-2845,ad-446191,sign_up
2024-04-08T02:02:55,035-685-0478,ad-324998,sign_up
2024-05-04T01:43:27,521-651-5804,ad-855278,sign_up
2024-04-01T07:08:35,546-430-4728,ad-975958,view_ad
2024-05-03T22:52:48,590-166-7813,ad-573027,sign_up
2024-03-16T01:23:46,795-391-8522,ad-168621,sign_up
2024-01-09T15:18:58,936-334-9195,ad-498151,click_ad
2024-03-18T08:39:13,022-901-0825,ad-164117,view_content
2024-05-09T17:33:25,361-722-8495,ad-894595,click_ad
2024-02-27T15:23:16,720-973-9130,ad-953263,sign_up
2024-04-01T05:33:58,384-243-6979,ad-981640,click_ad
2024-03-23T06:56:49,022-901-0825,ad-977022,click_ad
2024-03-09T12:12:18,670-567-2040,ad-069912,view_ad
2024-01-02T05:42:50,624-579-2886,ad-232253,click_ad
2024-04-15T16:46:53,921-038-3614,ad-266120,sign_up
2024-03-11T22:06:57,564-858-9829,ad-612310,view_content
2024-04-09T13:43:07,102-907-0804,ad-680383,view_content
2024-02-13T17:01:53,932-592-0570,ad-361016,click_ad
2024-01-05T06:10:41,002-224-6945,ad-510773,sign_up
2024-01-27T21:53:19,359-010-7957,ad-130772,view_content
2024-02-20T11:29:52,644-254-8452,ad-282745,sign_up
2024-03-30T09:19:20,706-986-2846,ad-253667,view_ad
2024-01-06T11:36:42,186-058-0846,ad-116136,click_ad
2024-02-07T17:44:52,961-305-0881,ad-088461,sign_up
2024-01-07T20:20:51,929-092-9188,ad-991431,view_content
2024-04-03T21:40:07,015-706-8772,ad-548978,click_ad
2024-02-22T18:34:04,201-755-9538,ad-927314,view_content
2024-03-10T04:57:34,868-331-5568,ad-872535,view_ad
2024-01-20T09:09:10,733-016-8730,ad-297807,sign_up
2024-03-09T00:11:59,419-559-3594,ad-769180,view_ad
2024-04-15T05:42:34,713-428-0758,ad-548747,view_content
2024-03-23T10:55:02,896-369-8829,ad-376054,view_ad
2024-02-25T00:04:00,939-895-3864,ad-628870,view_content
2024-02-04T09:03:05,566-433-4482,ad-880202,click_ad
2024-04-03T18:58:55,254-909-4376,ad-926412,view_content
2024-04-14T01:39:58,439-939-8420,ad-777048,sign_up
2024-04-20T01:43:30,706-986-2846,ad-208503,click_ad
2024-01-21T02:24:47,384-755-4182,ad-102077,click_ad
2024-01-25T10:03:25,768-562-9105,ad-187974,view_content
2024-03-24T02:48:39,214-500-8031,ad-218177,click_ad
2024-01-24T15:17:26,215-380-5634,ad-031560,view_content
2024-01-24T01:53:59,262-130-0297,ad-937553,view_ad
2024-01-29T06:30:08,307-170-9936,ad-583990,view_content
2024-01-25T07:46:05,202-897-0446,ad-864733,sign_up
2024-05-07T17:08:05,558-148-3670,ad-985188,view_ad
2024-04-01T16:44:33,062-283-7438,ad-491460,sign_up
2024-02-22T04:23:01,155-029-3673,ad-736203,sign_up
2024-02-08T12:25:15,446-632-6965,ad-064567,sign_up
2024-02-21T18:10:08,018-598-3086,ad-141545,view_ad
2024-03-03T20:22:49,072-264-4313,ad-583390,click_ad
2024-04-08T10:27:48,263-853-1494,ad-553399,view_content
2024-04-07T03:41:40,348-624-2262,ad-605008,view_content
2024-02-04T05:02:50,757-858-8165,ad-392526,click_ad
2024-04-25T13:51:34,573-416-0331,ad-613498,view_content
2024-03-26T16:58:59,419-559-3594,ad-988734,click_ad
2024-01-15T23:56:15,712-179-4635,ad-493986,view_content
2024-04-11T19:40:03,978-632-4724,ad-308265,click_ad
2024-03-11T06:32:24,473-277-1058,ad-173429,click_ad
2024-02-27T19:22:50,653-246-3291,ad-592589,view_content
2024-02-06T07:47:01,084-899-7613,ad-351310,view_ad
2024-02-05T12:48:28,898-569-8092,ad-736058,view_ad
2024-01-18T20:53:20,530-814-2053,ad-235056,click_ad
2024-04-03T18:58:55,254-909-4376,ad-926412,view_content
2024-04-03T09:31:24,640-573-0772,ad-040712,view_content
2024-05-02T05:27:06,733-016-8730,ad-991546,click_ad
2024-02-04T09:03:05,566-433-4482,ad-880202,click_ad
2024-03-12T01:20:33,047-542-4661,ad-613803,view_content
2024-01-21T02:02:26,365-231-3452,ad-466215,click_ad
2024-01-08T02:25:38,956-959-9600,ad-655499,click_ad
2024-04-04T16:53:54,050-378-7062,ad-321070,view_content
2024-03-15T11:20:23,304-041-2731,ad-149387,click_ad
2024-04-14T01:09:04,307-170-9936,ad-161578,sign_up
2024-01-09T06:24:32,012-937-1641,ad-116728,click_ad
2024-03-18T00:01:18,539-296-6961,ad-603890,view_content
2024-03-01T00:52:54,507-366-2408,ad-135151,sign_up
2024-03-06T10:37:10,308-335-7300,ad-213752,sign_up
2024-03-15T05:49:26,573-416-0331,ad-096355,view_content
2024-05-09T04:54:10,165-320-4254,ad-587123,click_ad
2024-04-27T06:53:23,929-092-9188,ad-606759,view_content
2024-01-22T19:15:18,998-711-2223,ad-863801,click_ad
2024-03-09T11:21:03,361-722-8495,ad-733296,view_content
2024-04-15T10:22:25,365-866-0628,ad-429598,view_ad
2024-03-16T15:03:17,453-347-2021,ad-418376,view_content
2024-03-29T22:09:00,550-833-0645,ad-338003,click_ad
2024-03-03T05:27:56,078-277-9562,ad-440396,view_content
2024-03-01T09:27:02,489-495-2961,ad-759827,view_content
2024-05-09T05:28:20,050-378-7062,ad-436080,click_ad
2024-03-15T11:20:23,304-041-2731,ad-149387,click_ad
2024-02-15T01:15:36,292-602-0559,ad-076674,click_ad
2024-03-02T08:25:55,037-294-3179,ad-106553,view_ad
2024-01-28T11:24:08,641-336-7476,ad-505926,click_ad
2024-02-12T21:24:44,868-331-5568,ad-745991,view_ad
2024-01-15T15:49:54,309-071-0248,ad-533325,view_ad
2024-02-02T09:43:58,349-282-6305,ad-412457,view_content
2024-02-24T10:37:27,012-937-1641,ad-683542,click_ad
2024-02-13T10:30:05,858-820-2795,ad-638621,view_content
2024-04-16T23:07:06,344-644-4218,ad-441397,view_ad
2024-02-12T11:47:21,896-369-8829,ad-871089,click_ad
2024-02-19T09:15:42,022-901-0825,ad-645472,view_ad
2024-04-03T22:18:32,711-835-9096,ad-516152,click_ad
2024-05-09T10:00:53,559-711-8239,ad-374465,sign_up
2024-02-06T14:29:46,180-829-8835,ad-584316,sign_up
2024-02-20T06:51:44,114-043-5267,ad-059554,sign_up
2024-03-19T14:29:29,670-333-4240,ad-708666,sign_up
2024-03-15T10:27:38,720-385-6390,ad-317169,view_ad
2024-04-29T18:32:14,264-244-5938,ad-029026,view_content
2024-04-15T23:42:34,624-579-2886,ad-411340,click_ad
2024-03-18T08:39:13,022-901-0825,ad-164117,view_content
2024-04-15T03:19:26,772-358-7620,ad-722771,view_content
2024-03-08T02:04:09,442-664-4079,ad-014259,view_content
2024-03-28T17:38:00,216-961-4237,ad-255962,view_content
2024-01-09T04:21:49,875-746-1262,ad-621963,view_ad
2024-05-09T06:58:50,192-598-2318,ad-638695,view_ad
2024-04-10T15:35:15,155-029-3673,ad-847216,click_ad
2024-01-18T07:57:29,235-407-7404,ad-895312,view_ad
2024-02-17T21:47:51,591-380-4041,ad-272035,click_ad
2024-02-03T20:23:03,898-569-8092,ad-342248,view_ad
2024-04-12T05:53:36,670-333-4240,ad-075732,view_ad
2024-04-14T16:39:25,950-304-4413,ad-413848,view_ad
2024-02-01T06:09:24,992-464-9940,ad-951212,view_ad
2024-03-07T11:36:34,200-237-2632,ad-428691,view_content
2024-02-14T12:07:36,603-173-5190,ad-230974,view_content
2024-02-07T16:35:42,167-699-8499,ad-485733,click_ad
2024-02-17T02:08:50,916-164-5763,ad-360927,view_content
2024-02-13T16:01:08,026-229-2423,ad-565012,sign_up
2024-03-19T06:54:07,539-296-6961,ad-504041,click_ad
2024-03-05T04:01:24,545-966-3887,ad-117141,view_ad
2024-02-10T14:50:10,076-175-4838,ad-934008,click_ad
2024-04-13T08:58:53,705-781-7152,ad-056809,click_ad
2024-02-14T02:49:39,341-204-2663,ad-264844,click_ad
2024-01-28T05:44:42,200-943-5079,ad-501121,view_ad
2024-01-14T22:20:06,137-844-2646,ad-679931,sign_up
2024-04-10T15:35:15,155-029-3673,ad-847216,click_ad
2024-03-11T06:32:24,473-277-1058,ad-173429,click_ad
2024-03-08T14:12:42,889-029-1546,ad-413884,view_content
2024-04-18T17:53:11,498-538-6245,ad-711000,view_ad
2024-03-20T13:08:52,090-976-5691,ad-470792,click_ad
2024-03-04T15:15:53,720-973-9130,ad-192207,view_content
2024-01-02T23:35:38,061-180-3389,ad-834045,sign_up
2024-01-15T03:53:27,778-755-6478,ad-740173,sign_up
2024-04-06T06:12:27,920-543-0780,ad-843424,click_ad
2024-01-13T05:21:12,114-043-5267,ad-835310,view_ad
2024-05-08T00:16:54,712-179-4635,ad-045979,click_ad
2024-04-23T06:02:56,429-638-0979,ad-393894,view_ad
2024-01-24T07:09:44,011-579-9138,ad-198825,sign_up
2024-02-04T00:30:48,033-959-8753,ad-652458,click_ad
2024-04-13T04:29:32,306-610-0406,ad-702287,sign_up
2024-04-27T15:34:59,624-579-2886,ad-970628,sign_up
2024-04-20T06:32:54,706-986-2846,ad-046799,view_content
2024-02-06T09:11:29,638-833-8357,ad-591474,view_content
2024-01-19T21:15:02,409-771-4624,ad-898789,view_content
2024-03-23T12:32:10,439-939-8420,ad-504317,sign_up
2024-03-16T09:07:48,831-547-2330,ad-974301,sign_up
2024-03-04T12:13:45,981-243-2310,ad-770310,sign_up
2024-02-18T05:55:10,152-468-0989,ad-289553,view_ad
2024-04-26T19:30:35,578-670-7093,ad-448517,view_ad
2024-02-11T03:58:07,007-768-5780,ad-902837,sign_up
2024-03-07T02:47:16,713-428-0758,ad-251714,view_content
2024-05-09T16:03:33,183-084-2562,ad-501770,sign_up
2024-03-24T08:01:52,790-447-1007,ad-705292,view_ad
2024-03-14T01:20:53,992-464-9940,ad-659826,sign_up
2024-02-17T07:26:01,348-624-2262,ad-210321,view_ad
2024-03-09T12:11:21,916-508-8562,ad-941422,view_ad
2024-03-23T17:18:56,719-688-5046,ad-464344,view_content
2024-02-12T15:12:28,076-175-4838,ad-712417,click_ad
2024-02-07T21:19:57,043-226-2551,ad-344609,view_content
2024-03-09T00:54:24,237-014-9487,ad-060074,sign_up
2024-01-03T10:20:43,468-911-3821,ad-099722,view_content
2024-04-17T14:09:09,916-508-8562,ad-804092,view_ad
2024-04-02T05:21:54,947-323-2894,ad-964829,view_content
2024-05-07T14:11:03,440-116-1643,ad-274394,view_ad
2024-02-25T22:51:26,916-494-1880,ad-311680,view_content
2024-03-19T23:16:45,958-244-0653,ad-165753,sign_up
2024-03-16T08:53:06,624-579-2886,ad-295802,click_ad
2024-01-09T04:05:41,419-559-3594,ad-202234,sign_up
2024-03-24T09:33:50,057-512-9549,ad-240601,click_ad
2024-04-23T04:00:14,088-214-4031,ad-653030,view_ad
2024-03-29T22:19:39,566-071-5088,ad-901437,sign_up
2024-04-09T13:43:07,102-907-0804,ad-680383,view_content
2024-04-19T13:44:24,012-280-2253,ad-352642,view_ad
2024-03-21T11:42:30,026-229-2423,ad-569999,sign_up
2024-04-23T22:13:03,308-335-7300,ad-191424,sign_up
2024-01-03T09:36:26,450-167-4310,ad-572125,view_content
2024-04-15T09:55:26,877-842-5982,ad-562023,view_content
2024-01-08T23:09:05,011-579-9138,ad-207641,view_ad
2024-02-07T15:06:03,506-926-9457,ad-810921,sign_up
2024-03-21T17:03:02,746-742-2774,ad-773362,view_ad
2024-04-06T11:58:33,658-874-2754,ad-914557,view_content
2024-02-23T12:54:27,958-244-0653,ad-634960,click_ad
2024-04-29T17:16:07,967-782-1417,ad-052407,view_ad
2024-01-10T19:42:58,416-156-1333,ad-931735,view_ad
2024-01-05T14:47:05,739-636-1922,ad-207123,view_content
2024-04-18T07:20:51,487-865-3053,ad-870503,view_ad
2024-04-09T20:14:50,933-108-8369,ad-443662,view_ad
2024-03-04T20:23:42,889-697-6999,ad-557955,sign_up
2024-03-19T06:54:07,539-296-6961,ad-504041,click_ad
2024-05-06T01:44:34,735-713-0654,ad-916129,view_content
2024-04-20T17:32:32,713-428-0758,ad-370591,sign_up
2024-01-18T08:58:11,986-399-3367,ad-217774,view_content
2024-01-23T19:51:18,560-212-9383,ad-766844,view_content
2024-02-19T23:52:29,587-063-0594,ad-173351,sign_up
2024-02-04T05:36:13,685-459-5232,ad-807640,sign_up
2024-02-19T02:49:11,605-926-9561,ad-439217,view_content
2024-03-30T12:20:18,453-347-2021,ad-136902,view_ad
2024-01-28T18:31:34,309-071-0248,ad-425994,sign_up
2024-03-08T18:00:04,909-233-8803,ad-136631,sign_up
2024-04-25T09:37:06,568-702-4488,ad-673688,click_ad
2024-05-08T08:20:59,398-075-3263,ad-930081,click_ad
2024-02-19T06:29:02,733-016-8730,ad-957409,view_ad
2024-02-16T17:13:44,986-399-3367,ad-594946,click_ad
2024-04-11T01:44:06,148-862-7731,ad-938321,sign_up
2024-04-30T08:21:25,831-547-2330,ad-893771,view_ad
2024-02-29T01:30:56,047-542-4661,ad-866431,click_ad
2024-04-21T01:51:32,378-766-2943,ad-132033,view_content
2024-04-28T05:40:19,092-022-2802,ad-145445,view_content
2024-03-11T06:32:24,473-277-1058,ad-173429,click_ad
2024-04-25T14:50:02,760-832-2664,ad-333252,sign_up
2024-01-15T18:35:29,466-751-7499,ad-998398,view_content
2024-03-25T00:05:38,643-259-6993,ad-502692,view_content
2024-03-25T04:57:02,624-579-2886,ad-382514,view_ad
2024-04-11T13:53:10,858-847-7020,ad-026286,click_ad
2024-02-25T23:04:39,886-928-4461,ad-675246,click_ad
2024-01-15T20:07:35,933-108-8369,ad-188229,view_content
2024-01-25T07:46:05,202-897-0446,ad-864733,sign_up
2024-01-15T18:44:58,640-573-0772,ad-574693,view_content
2024-04-20T12:48:49,626-302-9590,ad-106150,click_ad
2024-01-19T12:31:00,320-673-2141,ad-086271,click_ad
2024-04-26T21:45:15,015-801-4134,ad-830876,view_content
2024-02-07T06:29:54,200-943-5079,ad-417923,view_ad
2024-05-09T17:19:40,160-098-3232,ad-790774,click_ad
2024-03-16T01:29:28,036-695-4628,ad-400184,view_content
2024-01-30T16:01:54,960-252-8288,ad-361974,sign_up
2024-03-15T08:17:57,911-873-9561,ad-103214,sign_up
2024-04-23T12:57:51,940-035-9437,ad-730043,view_content
2024-04-15T06:50:24,745-609-8203,ad-049594,view_content
2024-01-16T09:21:35,010-003-4642,ad-179979,view_content
2024-01-19T00:27:00,832-805-0288,ad-592841,click_ad
2024-01-15T04:01:30,963-797-3894,ad-078566,view_ad
2024-04-26T05:27:45,961-305-6519,ad-426535,view_content
2024-03-05T07:43:14,697-921-8712,ad-353870,view_ad
2024-02-22T15:07:36,083-007-9611,ad-379568,click_ad
2024-03-28T23:41:13,685-459-5232,ad-347086,sign_up
2024-04-23T19:32:05,483-200-6543,ad-983135,click_ad
2024-01-03T14:47:28,458-975-3481,ad-692626,view_ad
2024-04-22T11:24:14,475-356-9497,ad-030500,view_content
2024-03-01T20:01:00,184-625-5697,ad-803357,click_ad
2024-04-07T08:17:22,522-939-8618,ad-851318,view_ad
2024-01-01T23:12:21,215-337-8572,ad-877373,view_ad
2024-04-03T22:23:18,953-798-8569,ad-476261,sign_up
2024-02-11T19:21:35,587-063-0594,ad-837792,view_content
2024-03-21T23:27:24,714-476-9803,ad-905028,click_ad
2024-04-01T15:10:31,539-296-6961,ad-613230,view_content
2024-01-05T00:07:58,877-674-4719,ad-505828,view_ad
2024-03-16T23:02:00,658-874-2754,ad-016330,click_ad
2024-01-16T10:38:54,423-270-7699,ad-277899,sign_up
2024-02-08T09:15:19,192-598-2318,ad-469095,view_ad
2024-02-26T05:04:29,138-611-9815,ad-472153,view_ad
2024-04-30T11:35:58,939-895-3864,ad-448511,view_content
2024-02-01T23:20:55,843-947-6110,ad-435478,view_ad
2024-02-06T13:28:03,163-367-0673,ad-850721,sign_up
2024-01-22T22:52:46,873-486-6107,ad-290752,view_content
2024-01-14T00:15:27,550-833-0645,ad-752101,click_ad
2024-03-21T12:58:30,201-755-9538,ad-418297,view_ad
2024-05-05T05:30:20,916-508-8562,ad-252073,view_content
2024-01-16T17:29:36,669-805-9430,ad-907421,sign_up
2024-03-03T19:14:00,873-941-3675,ad-725284,view_content
2024-02-10T16:51:25,564-858-9829,ad-888808,view_content
2024-02-22T01:42:53,575-368-1406,ad-525833,click_ad
2024-02-13T10:30:05,858-820-2795,ad-638621,view_content
2024-03-02T05:38:08,365-753-3590,ad-052282,view_content
2024-02-17T21:29:46,624-579-2886,ad-249911,view_ad
2024-04-18T18:33:53,022-901-0825,ad-991876,click_ad
2024-01-19T14:19:46,901-958-2997,ad-853323,view_ad
2024-02-01T23:07:34,458-910-6457,ad-766714,click_ad
2024-04-19T22:04:27,742-735-0574,ad-388393,view_ad
2024-03-19T06:54:07,539-296-6961,ad-504041,click_ad
2024-04-25T23:07:49,155-029-3673,ad-799373,sign_up
2024-03-27T19:42:47,539-296-6961,ad-635491,view_content
2024-01-24T15:17:26,215-380-5634,ad-031560,view_content
2024-03-14T09:27:15,790-447-1007,ad-887924,sign_up
2024-02-03T15:08:08,831-503-2442,ad-136471,view_ad
2024-05-04T17:16:55,385-704-0928,ad-948936,view_ad
2024-02-07T08:19:43,022-901-0825,ad-906036,view_content
2024-02-03T20:23:03,898-569-8092,ad-342248,view_ad
2024-01-13T20:13:42,043-300-3805,ad-756261,click_ad
2024-04-16T09:56:01,107-323-0454,ad-244731,click_ad
2024-01-31T13:14:11,522-939-8618,ad-313588,sign_up
2024-01-14T18:45:00,074-806-8923,ad-781227,view_ad
2024-03-28T05:51:30,617-503-0922,ad-789300,click_ad
2024-02-24T19:33:14,642-082-7670,ad-466931,sign_up
2024-01-30T10:15:42,060-235-3575,ad-568097,click_ad
2024-03-31T05:09:24,251-311-5803,ad-429569,sign_up
2024-01-10T06:06:04,930-051-5057,ad-802389,view_content
2024-03-08T13:03:12,932-752-0772,ad-054003,click_ad
2024-01-01T14:23:59,958-244-0653,ad-454831,click_ad
2024-04-27T23:56:15,639-213-6989,ad-073582,click_ad
2024-03-31T04:17:47,079-839-8348,ad-208545,view_content
2024-01-03T20:26:51,511-941-4974,ad-956886,sign_up
2024-04-13T04:29:32,306-610-0406,ad-702287,sign_up
2024-01-15T03:53:27,778-755-6478,ad-740173,sign_up
2024-03-03T19:14:00,873-941-3675,ad-725284,view_content
2024-02-13T02:19:30,024-939-1584,ad-817627,click_ad
2024-03-25T00:20:06,388-750-9124,ad-667238,click_ad
2024-02-14T13:00:00,844-277-6523,ad-736826,view_ad
2024-04-01T11:13:24,711-057-7739,ad-492287,view_ad
2024-03-01T01:58:34,278-369-5653,ad-930392,view_ad
2024-03-26T00:31:19,711-057-7739,ad-838296,view_ad
2024-01-03T12:42:39,852-941-0205,ad-419867,click_ad
2024-03-03T20:22:49,072-264-4313,ad-583390,click_ad
2024-01-06T17:49:56,740-381-7606,ad-819067,sign_up
2024-01-15T15:03:34,776-270-7206,ad-195859,click_ad
2024-05-06T06:58:27,712-247-0789,ad-378628,view_ad
2024-04-24T19:02:56,172-483-7977,ad-003015,sign_up
2024-01-24T23:52:51,902-061-0862,ad-143253,view_ad
2024-02-08T08:09:43,873-486-6107,ad-513921,view_ad
2024-02-07T04:01:25,138-611-9815,ad-528092,view_ad
2024-03-22T21:47:23,043-226-2551,ad-198009,view_content
2024-01-13T13:52:06,564-567-3027,ad-864176,view_ad
2024-01-16T01:57:13,519-335-3929,ad-962352,sign_up
2024-01-22T23:35:00,052-706-3602,ad-075659,sign_up
2024-02-07T09:02:29,902-061-0862,ad-344180,sign_up
2024-01-29T08:20:29,022-901-0825,ad-415517,click_ad
2024-02-15T01:43:44,966-072-7528,ad-786485,click_ad
2024-02-19T21:06:13,322-995-4157,ad-615595,view_ad
2024-04-30T14:38:01,047-991-2632,ad-553959,view_ad
2024-02-16T08:03:07,467-494-3142,ad-072294,click_ad
2024-02-29T06:53:21,632-724-7146,ad-594771,click_ad
2024-04-04T19:42:08,603-247-2715,ad-372807,click_ad
2024-03-19T09:21:54,682-422-5170,ad-016802,view_ad
2024-03-30T19:12:30,455-642-1632,ad-455057,view_content
2024-02-08T04:14:28,184-625-5697,ad-463540,view_content
2024-02-07T08:50:16,786-660-3606,ad-588027,view_ad
2024-02-24T18:22:07,225-969-4211,ad-108117,view_ad
2024-02-07T21:05:35,458-910-6457,ad-014836,view_content
2024-05-04T19:47:16,546-430-4728,ad-606336,click_ad
2024-01-05T02:58:34,168-911-4332,ad-142932,click_ad
2024-03-30T04:20:05,202-897-0446,ad-046785,view_ad
2024-03-11T01:43:45,802-872-6607,ad-845473,view_ad
2024-02-13T00:17:12,519-335-3929,ad-435893,view_ad
2024-02-07T22:13:01,101-156-2457,ad-291665,sign_up
2024-01-05T02:05:30,768-732-4335,ad-937048,view_content
2024-02-18T19:30:15,550-833-0645,ad-168571,view_content
2024-01-03T22:03:27,886-928-4461,ad-937218,sign_up
2024-04-03T06:58:44,209-420-6965,ad-495459,sign_up
2024-03-30T12:49:03,368-108-9575,ad-060275,view_content
2024-02-29T08:51:05,195-760-6482,ad-840106,view_content
2024-01-01T10:18:03,399-819-8458,ad-571856,sign_up
2024-02-20T14:29:41,477-688-6221,ad-826384,click_ad
2024-03-22T18:24:40,738-009-6587,ad-615755,view_content
2024-04-27T20:09:46,852-941-0205,ad-804005,view_ad
2024-04-12T03:20:00,570-195-1448,ad-416621,sign_up
2024-03-06T17:18:52,520-020-9614,ad-891271,sign_up
2024-02-19T20:04:56,911-873-9561,ad-153207,sign_up
2024-04-07T04:39:59,558-148-3670,ad-824003,click_ad
2024-01-03T20:37:38,057-512-9549,ad-024516,view_content
2024-02-13T20:27:24,412-072-6899,ad-980708,click_ad
2024-02-05T04:32:53,993-719-7266,ad-626269,view_ad
2024-03-13T19:49:30,615-807-4012,ad-532846,sign_up
2024-01-24T07:13:25,022-901-0825,ad-914239,view_content
2024-01-15T04:46:16,202-897-0446,ad-211272,click_ad
2024-01-13T13:52:06,564-567-3027,ad-864176,view_ad
2024-02-12T11:47:21,896-369-8829,ad-871089,click_ad
2024-04-08T18:56:22,223-532-7744,ad-406626,sign_up
2024-04-06T14:53:10,081-724-0529,ad-094918,view_ad
2024-01-14T22:25:35,216-961-4237,ad-895110,view_content
2024-04-28T07:50:08,416-638-2257,ad-780041,click_ad
2024-05-09T15:43:53,546-843-8070,ad-927215,view_ad
2024-04-20T22:08:17,043-226-2551,ad-409659,click_ad
2024-03-04T00:33:37,429-638-0979,ad-995841,sign_up
2024-03-30T01:54:00,518-532-1105,ad-939237,sign_up
2024-04-05T18:12:36,395-216-8723,ad-277471,view_content
2024-01-25T19:27:34,784-109-2122,ad-454564,view_ad
2024-02-16T03:36:30,640-540-0213,ad-195229,view_ad
2024-03-11T01:43:45,802-872-6607,ad-845473,view_ad
2024-02-29T23:04:44,322-995-4157,ad-155456,sign_up
2024-02-25T22:51:26,916-494-1880,ad-311680,view_content
2024-03-26T16:15:25,960-252-8288,ad-884309,sign_up
2024-03-01T02:18:54,956-959-9600,ad-643656,sign_up
2024-04-23T14:32:31,292-602-0559,ad-213826,view_ad
2024-04-17T20:45:05,778-014-6283,ad-501798,view_ad
2024-03-11T01:43:45,802-872-6607,ad-845473,view_ad
2024-04-11T13:13:58,082-181-5103,ad-015385,sign_up
2024-03-17T22:31:49,331-311-5953,ad-572016,click_ad
2024-02-11T17:15:41,565-362-6657,ad-450054,view_ad
2024-02-15T02:02:24,600-728-2247,ad-621643,sign_up
2024-04-21T15:03:15,485-318-9756,ad-168502,view_content
2024-01-31T07:18:07,747-448-6014,ad-584005,click_ad
2024-02-27T20:54:53,784-109-2122,ad-808054,sign_up
2024-04-03T13:13:24,959-767-2629,ad-401028,view_content
2024-05-07T21:42:32,958-244-0653,ad-267139,sign_up
